timestamp,location_id,AQI,temperature,humidity,traffic_density,noise_level,is_anomaly
2024-01-01 10:30:00,Koramangala,68.31672738864319,22.973187284186686,57.12854033308547,24.72904642883648,47.565302480452765,0
2024-01-01 11:00:00,HSR_Layout,66.67057209980186,29.626187031220507,69.54038121530343,19.813102679376787,46.2053887604878,0
2024-01-01 11:30:00,Jayanagar,147.2157551801185,31.511561831953202,63.74853136983609,54.225061489539186,58.0903994782836,0
2024-01-01 12:00:00,BTM_Layout,181.26770668370705,19.91858880404285,43.83801145505247,64.97889246887118,52.72852315064935,0
2024-01-01 12:30:00,Koramangala,168.57807654075103,27.069864326676726,64.60321538774583,16.452775717283345,74.62575744103185,0
2024-01-01 13:00:00,HSR_Layout,71.16613910320267,19.721508076785966,62.005835468141,91.0414443334325,89.96042161182392,1
2024-01-01 13:30:00,Indiranagar,131.83731826880995,32.83375832805996,59.695299695467774,69.17618483773393,52.90089901083215,0
2024-01-01 14:00:00,Marathahalli,65.838731896496,26.629824285157902,60.67114668242374,10.901360454272478,59.03394268801874,0
2024-01-01 14:30:00,Hebbal,56.79419654196162,31.735416717432877,43.19939859794353,40.4951181791754,46.43495012988751,0
2024-01-01 15:00:00,BTM_Layout,148.4578789077151,24.25745584032564,58.17388656153339,40.96677100490886,71.89591952729488,0
2024-01-01 15:30:00,Indiranagar,130.27285005205255,20.126329855877533,65.28266359107984,25.78969150874643,56.79225070729166,0
2024-01-01 16:00:00,Electronic_City,335.46359887639375,18.705488174557097,89.22074335581007,49.781732826619645,42.30543574432184,1
2024-01-01 16:30:00,Indiranagar,55.240886960898266,22.785663553130384,59.434309756307364,66.69645438562083,41.99960205513312,0
2024-01-01 17:00:00,Marathahalli,198.4634620114002,22.151972906189336,38.87588548964929,37.01283585739463,52.72763731316465,0
2024-01-01 17:30:00,Electronic_City,54.503199822360784,27.52598355833935,44.538707600835984,54.96517032407143,76.10287657499077,0
2024-01-01 18:00:00,BTM_Layout,116.67923795752395,18.369560247083026,51.048634638775034,48.764215556287496,36.40273848723252,0
2024-01-01 18:30:00,Marathahalli,125.69285369115434,26.849699253085948,55.96734969629533,85.29098010982732,104.5818022626184,1
2024-01-01 19:00:00,Whitefield,67.59202217006676,24.660119614204053,64.69687219293021,12.98873798819228,43.93673873888165,0
2024-01-01 19:30:00,Hebbal,75.35926676595744,27.811078588545517,78.16725522615303,54.50498829743652,87.60628017180882,0
2024-01-01 20:00:00,BTM_Layout,102.77075096155288,29.9410979785562,42.958236904432695,31.795086827287776,73.79048821840645,0
2024-01-01 20:30:00,Whitefield,164.2513814320494,28.779563066357262,35.75440151053475,23.469681304145254,47.827797626542036,0
2024-01-01 21:00:00,HSR_Layout,126.06236360904,34.738954279347226,57.461856538795786,66.89611898729024,46.4103321989907,0
2024-01-01 21:30:00,BTM_Layout,145.68528118294424,20.350510845906808,56.605144870581405,56.41016617282972,82.19167999630022,0
2024-01-01 22:00:00,HSR_Layout,197.7761832636012,25.305529151806233,62.59506092475862,67.73612090061619,45.46246830290272,0
2024-01-01 22:30:00,Electronic_City,471.44017586337037,25.22212252293629,76.96054652978975,25.373015929935402,89.83825601084749,1
2024-01-01 23:00:00,Whitefield,115.15422472118266,25.08990446294965,75.1180275491239,60.147599654673236,50.52667160062698,0
2024-01-01 23:30:00,Hebbal,116.9662882694823,29.28457266472536,40.002164221500564,46.46328425571815,39.638299317824426,0
2024-01-02 00:00:00,Marathahalli,442.66294236163753,26.32707702929428,83.75303571401356,68.89022135819317,73.00180417092719,1
2024-01-02 00:30:00,Yelahanka,149.80478126283566,26.796353516820375,40.52071973372223,66.77901673681944,68.53035359212956,0
2024-01-02 01:00:00,Indiranagar,125.10663887550069,25.350051866495,66.7285254267118,68.37808269656215,89.99021909488012,0
2024-01-02 01:30:00,Koramangala,146.729183422247,34.85889083731556,68.62031467977879,67.10605710039653,79.11471594045864,0
2024-01-02 02:00:00,Hebbal,53.529874162114815,33.76854292992372,68.99387436115441,10.45965201342634,58.58600932232815,0
2024-01-02 02:30:00,Whitefield,114.44342958452661,23.231311219194307,48.26755858376954,54.46512460904137,72.2136296489696,0
2024-01-02 03:00:00,Yelahanka,91.84071141102152,19.897096721033343,51.5172545882496,26.316073672578504,79.98171994818436,0
2024-01-02 03:30:00,Hebbal,69.37616678646656,32.27600030865625,62.433843757469845,52.30162573315168,63.254958899381236,0
2024-01-02 04:00:00,Whitefield,64.93197692131628,34.95189427423732,44.97937479000492,68.83667207523452,50.007929790436634,0
2024-01-02 04:30:00,Jayanagar,140.47882484220014,22.974351198673972,36.015523391667564,12.36156344192553,46.55581032575033,0
2024-01-02 05:00:00,Jayanagar,128.54008207289178,24.082343739310026,63.107222725428784,44.01926994636103,51.240479013748796,0
2024-01-02 05:30:00,HSR_Layout,88.03761754945538,34.00776408524845,58.263928600600366,54.09718948700616,81.64378299183929,0
2024-01-02 06:00:00,Hebbal,120.64250881587718,30.08920180605253,67.8365603111731,25.201526932888413,55.923780486880446,0
2024-01-02 06:30:00,Jayanagar,123.83484727736125,23.025851640253816,42.335028791682994,23.507316224028546,50.76652872114746,0
2024-01-02 07:00:00,Whitefield,79.25134706579237,27.877790351826555,77.04624472949257,13.62073032411286,79.32379752872946,0
2024-01-02 07:30:00,HSR_Layout,147.8139592822476,34.05190284919235,42.31107442302636,15.635191430084536,36.755618797599894,0
2024-01-02 08:00:00,Whitefield,167.13790345791358,31.800822818078238,79.56718024400118,49.40499465090169,67.66770490116882,0
2024-01-02 08:30:00,HSR_Layout,168.71953113342784,30.61115613338721,57.47605862978515,40.31263714191705,83.04974917524494,0
2024-01-02 09:00:00,Hebbal,140.37047460551827,30.52893729935938,62.49026296863474,11.804333648916757,57.55460619805841,0
2024-01-02 09:30:00,Yelahanka,126.74578737785211,21.026345512968597,79.82906679819943,68.17970552516596,49.81249887476064,0
2024-01-02 10:00:00,Marathahalli,59.15107145080923,32.01958106687492,49.99565242385335,49.3627521693283,62.0439988189776,0
2024-01-02 10:30:00,BTM_Layout,93.17469482774088,22.69401675153879,44.09134981205757,40.9281141409605,74.46124422306437,0
2024-01-02 11:00:00,Yelahanka,63.99071701672548,33.816233184326,57.28758104097268,26.363454197585398,63.413305966935965,0
2024-01-02 11:30:00,Electronic_City,194.57347413177104,24.19887984723431,47.218361426385336,49.485933088450196,35.420144704417524,0
2024-01-02 12:00:00,Whitefield,70.2620219338641,32.58022674971836,61.392195577015855,31.850071772962764,39.307850585940876,0
2024-01-02 12:30:00,Electronic_City,371.22136885596683,22.525969406802623,77.62372907631735,52.14964975974937,74.67306326993358,1
2024-01-02 13:00:00,Yelahanka,183.43649274957383,26.746957921898087,78.22447677977286,50.95431521840585,56.99732341815242,0
2024-01-02 13:30:00,HSR_Layout,191.5892425214687,19.817050023314028,65.3662296128863,86.15875231027519,90.60024626564889,1
2024-01-02 14:00:00,BTM_Layout,164.87435588523647,29.22202135093496,35.01203348714511,64.5556424986595,70.721945275825,0
2024-01-02 14:30:00,BTM_Layout,50.81073855090048,32.21334767783625,75.27368673399124,39.218455096100875,66.98337088770333,0
2024-01-02 15:00:00,Koramangala,50.201940643484555,30.21360378214107,51.51061683630729,33.57669633799323,84.57563426081262,0
2024-01-02 15:30:00,BTM_Layout,289.09154382120266,36.40351704911562,51.01039920774785,93.05358833357529,82.07849385324783,1
2024-01-02 16:00:00,Marathahalli,71.50930550163388,18.76696993622481,54.15314060672337,36.2925568666727,43.526889876879096,0
2024-01-02 16:30:00,BTM_Layout,52.75792132273959,33.868497121904596,66.51312640420403,53.27325501418387,69.34067755205866,0
2024-01-02 17:00:00,Yelahanka,119.6100034106757,29.99332232583679,57.10303551971115,49.30818863499017,38.62054256025525,0
2024-01-02 17:30:00,Koramangala,191.45928461104575,30.67969205221066,66.43177732848513,19.9084058849834,70.47337667833801,0
2024-01-02 18:00:00,Yelahanka,98.57293623536471,31.509569783683723,42.339036081789615,69.46856642458822,89.12665923638973,0
2024-01-02 18:30:00,Yelahanka,149.17110176430447,30.711638240769382,83.50822322620428,37.816259337453204,83.33444544469936,0
2024-01-02 19:00:00,Indiranagar,147.83530296986612,25.49897478967167,71.4803143541932,33.686954345038515,67.50043082139857,0
2024-01-02 19:30:00,Koramangala,87.66201554977516,30.471571097895094,47.51035535891915,65.1768095651938,84.16871708682791,0
2024-01-02 20:00:00,Yelahanka,488.66777574848686,28.625455392775592,75.07862005213906,41.7543001946266,41.394748319644584,1
2024-01-02 20:30:00,Indiranagar,81.85009614303368,32.51827767236937,63.75127281308197,52.30461771575874,60.008179070906024,0
2024-01-02 21:00:00,Indiranagar,68.30111203653335,31.641816860735297,40.459449820175735,99.26441756101491,111.08633373133142,1
2024-01-02 21:30:00,Koramangala,155.2074928339535,18.70336450194342,43.90982133940631,24.129663743471102,53.50461728461451,0
2024-01-02 22:00:00,Electronic_City,67.01612256558751,24.44108053565429,37.065407096073244,20.16799511167177,35.01107689738707,0
2024-01-02 22:30:00,HSR_Layout,199.5363827884033,18.590174587126207,75.46190358373406,14.110408335460358,84.00659602361887,0
2024-01-02 23:00:00,Marathahalli,77.5178601725344,19.735273721023663,62.58523762976175,63.82799795476392,77.77386355840372,0
2024-01-02 23:30:00,HSR_Layout,139.12127941346864,28.22398227406139,50.837432432510596,22.022025684588925,70.90716335798838,0
2024-01-03 00:00:00,BTM_Layout,111.70618571188841,32.854970959758305,41.31724510141,28.465242643863633,42.09317641183987,0
2024-01-03 00:30:00,Marathahalli,68.95796336085007,20.03702089805754,59.20229379801896,27.148415564737064,55.801282353032725,0
2024-01-03 01:00:00,BTM_Layout,54.17658613661201,25.668517886936137,61.263067335896935,28.275279251343694,85.83798485523072,0
2024-01-03 01:30:00,Yelahanka,143.409842343925,33.48494138170955,70.09742504902528,50.08366760972311,68.93112827882507,0
2024-01-03 02:00:00,Whitefield,171.0136345683689,31.843116722416994,83.49686052235458,88.67888410170255,101.2112626120918,1
2024-01-03 02:30:00,Koramangala,176.3023492260116,26.834354239920806,56.747276520368736,29.767206157452424,85.22196161163691,0
2024-01-03 03:00:00,Marathahalli,122.40702096154017,31.116714468590125,55.30171032971846,34.45882927952181,65.79085486948007,0
2024-01-03 03:30:00,Marathahalli,166.61832007735785,26.88579415875713,53.496500229506125,56.26881904651667,67.86927867063386,0
2024-01-03 04:00:00,Yelahanka,150.92707002328171,20.68756973380843,76.34619544834305,93.17125466075535,116.68565848936002,1
2024-01-03 04:30:00,Electronic_City,158.63817912486996,20.120513924768545,42.8158610699619,65.56256607556284,55.42925110778044,0
2024-01-03 05:00:00,Indiranagar,123.88985078327211,21.202259945140185,52.190645181754476,40.19308304471299,72.70837743277839,0
2024-01-03 05:30:00,Yelahanka,145.01176103631906,23.96567561441655,71.24854024376955,30.864091345816924,52.623936914722165,0
2024-01-03 06:00:00,Jayanagar,170.82888703640856,33.81899755045832,35.78474676712232,68.29434902405617,65.75093563233176,0
2024-01-03 06:30:00,Indiranagar,109.68262633355346,31.594533032111222,49.46903618028473,35.546912563850796,50.35581801361188,0
2024-01-03 07:00:00,Koramangala,170.89683513013756,25.3576265408474,67.07235813773549,23.870492271282554,44.1368880874945,0
2024-01-03 07:30:00,Indiranagar,138.80252641835943,26.38230406638876,44.297604900040234,20.662048887371974,59.99213524162858,0
2024-01-03 08:00:00,Electronic_City,74.88515365561794,22.515360780329054,50.135528456213564,69.71087954969954,46.9595306827759,0
2024-01-03 08:30:00,Indiranagar,53.70262358368769,29.974000260026212,59.30225372416146,55.17926158773095,84.41718677948475,0
2024-01-03 09:00:00,Koramangala,104.4130400598728,31.647016414854647,56.101178298484356,34.519587847310845,51.69871312048681,0
2024-01-03 09:30:00,Electronic_City,132.004449244451,22.0613798263488,40.30135949776894,59.5818005711314,67.85711525466266,0
2024-01-03 10:00:00,HSR_Layout,175.97305283052327,18.710967604369912,81.91176611278163,99.33738076963101,94.44422501571852,1
2024-01-03 10:30:00,Marathahalli,69.12285202103693,28.606112033770497,37.21463602910464,29.043374417996347,49.19105944986216,0
2024-01-03 11:00:00,Marathahalli,170.03095215253688,27.562706025300383,72.48713782114089,54.60314852415756,54.284984481312435,0
2024-01-03 11:30:00,BTM_Layout,393.38630501202033,36.30206079224623,38.571138554557876,98.57251096157157,109.8400800569407,1
2024-01-03 12:00:00,HSR_Layout,72.60312305012506,28.946197010144573,58.36479015125397,40.010153751048094,56.532375605689666,0
2024-01-03 12:30:00,HSR_Layout,177.73914789563287,27.36042606574744,43.770564582770554,12.709500421329782,80.16965581832794,0
2024-01-03 13:00:00,Indiranagar,198.7180351764188,22.259886802101278,42.05488982144627,14.621349194420057,45.85139409961381,0
2024-01-03 13:30:00,Marathahalli,159.02582465723563,24.76139258558628,41.29489882708626,57.32496874007627,37.64932487250371,0
2024-01-03 14:00:00,Koramangala,167.7154522737482,25.277930685703108,57.63933183476712,59.408582559292796,77.99228567157928,0
2024-01-03 14:30:00,Hebbal,199.16229013383102,32.96421590608458,60.774245469364615,50.69738491463094,64.80311936014058,0
2024-01-03 15:00:00,Hebbal,140.8221875788918,34.33537062019231,41.669224677142,93.00727580305964,114.58585220910838,1
2024-01-03 15:30:00,Electronic_City,96.18295730243742,33.18102316074045,83.96978651331197,53.169248221456726,49.971321708717745,0
2024-01-03 16:00:00,Marathahalli,175.62962511140836,30.226026408883655,47.888294343111156,63.816077230534965,38.97743581726435,0
2024-01-03 16:30:00,Marathahalli,437.65965864283726,36.58987535017686,57.94206698013916,91.34894546473407,114.38736779454864,1
2024-01-03 17:00:00,Hebbal,137.1793135581435,29.717447802921235,45.813477880095405,33.26449169961241,82.69744973396544,0
2024-01-03 17:30:00,Marathahalli,88.04533332710574,33.96485675245572,59.69613227247728,37.84664763344915,41.601210753691724,0
2024-01-03 18:00:00,Indiranagar,163.450140437433,22.24997849880514,72.80082912325909,27.859827685492814,86.10439836409446,0
2024-01-03 18:30:00,Jayanagar,62.250091379014435,27.097048630447883,61.05510071472476,53.521986888966644,50.11009941328881,0
2024-01-03 19:00:00,Whitefield,188.6430606191992,29.723336323006933,49.28244353590276,64.74632876134841,64.27024610557642,0
2024-01-03 19:30:00,HSR_Layout,98.87351911557272,29.547199022512668,47.419830436696905,34.74893195615658,38.657961750662,0
2024-01-03 20:00:00,BTM_Layout,69.16619791849857,22.28874231280622,72.94672031135266,99.16232103516178,96.43315655876155,1
2024-01-03 20:30:00,Electronic_City,116.35497996536282,27.97443596562578,40.91190878631316,41.0061344286434,41.92438375239399,0
2024-01-03 21:00:00,Jayanagar,56.370486388479975,31.53052342114266,53.498324720293475,41.350937608963065,37.63855823424641,0
2024-01-03 21:30:00,Hebbal,310.0194507799109,26.076342660854145,78.2813806493739,46.01317244066539,88.16067313852074,1
2024-01-03 22:00:00,HSR_Layout,185.40582656680343,31.486067303878492,47.8987914647241,26.099863907159524,75.15519945052729,0
2024-01-03 22:30:00,Marathahalli,175.5894510707763,24.118004161827432,42.63416162424761,33.00163114810222,74.54817465575134,0
2024-01-03 23:00:00,BTM_Layout,69.10542101718217,33.9589221617839,79.33862542712134,43.19424717312968,39.980232921606365,0
2024-01-03 23:30:00,Marathahalli,68.94067056615978,27.07678348848472,71.5952099506516,66.51897313439571,86.11427884682581,0
2024-01-04 00:00:00,Koramangala,172.01517234863962,28.131115163474444,63.04636230221307,48.56155470731311,60.82076832554371,0
2024-01-04 00:30:00,Koramangala,188.6381411904674,18.533146669678004,46.22126112477665,29.98699347332257,81.87562374315871,0
2024-01-04 01:00:00,BTM_Layout,119.10047447502338,20.894575331186104,60.511341359959744,10.628114398990158,35.69306056125739,0
2024-01-04 01:30:00,BTM_Layout,124.8456675370649,28.759875968007762,61.04166032237862,68.89993899579434,51.401356473562885,0
2024-01-04 02:00:00,Hebbal,97.73930620785887,25.137796320298612,64.5201862826953,39.579073469103726,89.78259171695561,0
2024-01-04 02:30:00,BTM_Layout,433.8270757680998,39.064570287743685,38.00425786113657,95.87368528872497,83.98388534029966,1
2024-01-04 03:00:00,Indiranagar,146.7354357938534,19.070513948472907,83.6450985598353,42.96071403010317,83.8671446375395,0
2024-01-04 03:30:00,Marathahalli,93.23773657510527,32.18029905297654,58.27194853001616,46.32789161333732,53.039909160407184,0
2024-01-04 04:00:00,Jayanagar,94.81743065813774,31.336595239035695,81.32658870495516,52.71473535423833,63.89310227475135,0
2024-01-04 04:30:00,Yelahanka,183.68001095954037,21.151017587271443,35.490405735698815,29.258544019864335,81.98204862592783,0
2024-01-04 05:00:00,BTM_Layout,52.04510358587322,28.78359907337545,47.37791978176544,51.93903764050207,68.32013081121644,0
2024-01-04 05:30:00,Electronic_City,98.40898590899576,31.911358598122618,40.19977851566678,41.60751459108302,74.88557884545915,0
2024-01-04 06:00:00,Koramangala,133.15350218245536,28.8945203190652,73.48080886773857,50.3487969749504,47.58582623207602,0
2024-01-04 06:30:00,Indiranagar,72.2326193148987,23.27676762002936,51.006252479735565,60.1499956545904,43.57397406003267,0
2024-01-04 07:00:00,HSR_Layout,63.81481312993847,29.153889558128842,77.02462542078734,21.05374781631904,47.66685438753108,0
2024-01-04 07:30:00,Yelahanka,172.291449663584,21.577849710614608,76.61926828579286,46.81305462014558,62.117675545788124,0
2024-01-04 08:00:00,Jayanagar,387.0500451500019,23.410334953750155,83.76643923147603,13.126679716590195,79.05306206223,1
2024-01-04 08:30:00,Yelahanka,173.54096311972842,22.081184102822036,68.28909017719886,16.12690533694221,54.46966177619465,0
2024-01-04 09:00:00,BTM_Layout,184.81818346060214,27.46772674063351,70.00798460365675,84.07393620187341,96.04539751265308,1
2024-01-04 09:30:00,Hebbal,132.96679565875573,19.839852995014326,68.68819173148873,14.256259108499167,79.26468535380309,0
2024-01-04 10:00:00,Koramangala,171.83871814855127,33.86627646592176,54.345417884217454,45.721466788838434,48.132705635095306,0
2024-01-04 10:30:00,Koramangala,107.60639575866506,23.669710012268737,69.14138222842729,23.20075591908313,83.56366542058952,0
2024-01-04 11:00:00,HSR_Layout,149.94017922185577,21.722492160798623,79.87034845961793,28.24508971070488,87.41952717223108,0
2024-01-04 11:30:00,Hebbal,198.32532970837468,26.44134683123113,51.62867459383118,17.778190128845583,37.14335746896269,0
2024-01-04 12:00:00,Marathahalli,83.85915857586912,22.708962913730172,82.24445131074768,24.92004917037036,38.2511110546633,0
2024-01-04 12:30:00,Whitefield,108.48496194366209,27.093369468504953,35.67907939493848,59.27750708915968,40.002784531041925,0
2024-01-04 13:00:00,Indiranagar,122.00710659651284,23.924655546295455,52.45412691326186,48.33270433639165,77.72226246803046,0
2024-01-04 13:30:00,Koramangala,70.70232305300776,20.245135783073692,41.60492008643701,66.9855876827713,45.41353198484377,0
2024-01-04 14:00:00,Electronic_City,370.58403835800596,22.520219114463455,77.93868257677035,12.924691321225318,74.91327925562489,1
2024-01-04 14:30:00,Koramangala,174.45842994824366,25.45347736434593,75.77147470057841,83.51042227289189,107.1097867687464,1
2024-01-04 15:00:00,Yelahanka,196.51915592413792,18.514984850153635,80.91841573750614,51.944630996765476,80.99402551542715,0
2024-01-04 15:30:00,Koramangala,110.7087595744488,31.10092295925095,73.88791271164928,25.653538311852163,79.47054770423438,0
2024-01-04 16:00:00,Koramangala,63.14747542919799,28.571017598037066,83.830785949628,53.75000216863507,87.7814408760346,0
2024-01-04 16:30:00,Whitefield,59.87176410358647,28.223113323732022,45.816448508313535,52.992912994877216,48.80708177620261,0
2024-01-04 17:00:00,Whitefield,410.26025097405807,38.09536118767096,42.039995610484524,92.03497989795936,88.58794754510254,1
2024-01-04 17:30:00,Jayanagar,119.57213745915199,28.035323929526164,61.03518910198068,51.31837713122253,36.73293864087296,0
2024-01-04 18:00:00,Marathahalli,98.0040974843588,33.88908319602275,76.45188073713089,36.674854180903914,57.57288524845909,0
2024-01-04 18:30:00,Electronic_City,121.46919068590992,18.145676583782592,36.991954541902984,30.13273576347233,60.24847428154794,0
2024-01-04 19:00:00,Koramangala,97.7456142038521,18.81259506418174,84.7782830499941,37.98945762021497,88.04826083861909,0
2024-01-04 19:30:00,Koramangala,123.355366296143,21.25538796882364,65.11229646026614,63.707768889567475,80.69319117945852,0
2024-01-04 20:00:00,Indiranagar,178.93345953769054,20.84412345988355,83.94709060906888,33.07502757161309,44.17354449274579,0
2024-01-04 20:30:00,Whitefield,138.84520565931436,21.080305810976107,53.25408166168884,34.22129064739983,78.91691494345105,0
2024-01-04 21:00:00,Electronic_City,154.1980659215263,29.42304605942705,57.90119102667946,46.504193657323015,44.80646044596657,0
2024-01-04 21:30:00,HSR_Layout,104.70060143515049,25.81121611785281,72.61807211986961,55.17996852601728,39.277078842177744,0
2024-01-04 22:00:00,Jayanagar,160.77588177657782,34.86024093168979,74.63502252806593,54.077251618669386,81.0395513301205,0
2024-01-04 22:30:00,Marathahalli,149.99256273190585,21.85706055165006,46.65165266751201,11.187923807089435,88.67777700213105,0
2024-01-04 23:00:00,Hebbal,385.14622037359766,23.28411171746741,81.31379759102222,51.24491998113119,39.84651994902923,1
2024-01-04 23:30:00,Marathahalli,135.89642796733767,34.732092185628034,78.37115609173642,37.03324288593561,79.76586819201651,0
2024-01-05 00:00:00,Yelahanka,88.51152444646371,32.1398883936382,35.91026515515993,41.445398053267446,82.2566956753742,0
2024-01-05 00:30:00,Koramangala,170.61435044503892,25.986586751535057,41.42840529275915,43.69980021657875,41.53155713465432,0
2024-01-05 01:00:00,Jayanagar,113.89065627004092,27.428147054281826,59.80485532035337,87.00160903484026,118.21652981027069,1
2024-01-05 01:30:00,Yelahanka,199.20262477947307,32.33402465109829,58.047775705659134,59.87997901649878,75.35133514571856,0
2024-01-05 02:00:00,Electronic_City,63.875065690844565,26.176664182787576,70.41954275174177,48.775656677934165,79.42516537703906,0
2024-01-05 02:30:00,Hebbal,167.0521794110238,21.502403300895434,39.4855688026517,43.83443324836007,54.46857671273158,0
2024-01-05 03:00:00,Whitefield,151.05526003132348,32.08355715542456,67.24276533485633,32.42615528876211,43.79611698237365,0
2024-01-05 03:30:00,Jayanagar,165.1248245886058,27.142132351685937,65.81849655672912,97.77315259775776,118.3741186597312,1
2024-01-05 04:00:00,Jayanagar,96.12946932356846,20.60172415178496,46.680979923902214,67.51466089869184,73.6082731783913,0
2024-01-05 04:30:00,Koramangala,123.80817340736009,26.59495913013476,62.11969821341997,37.710537539518455,62.698431964226536,0
2024-01-05 05:00:00,BTM_Layout,169.47627795855624,25.0244574701466,46.110360349799095,43.9727346698436,42.97175872020085,0
2024-01-05 05:30:00,Jayanagar,84.88119974312825,32.906323041989886,42.346151355030315,55.06438836618503,81.44677093774366,0
2024-01-05 06:00:00,Indiranagar,83.90497951829781,20.14294233313196,63.656746732703525,14.104629098789749,70.48962774865842,0
2024-01-05 06:30:00,Hebbal,132.65764299423984,32.87856667561643,83.87371391502852,61.30066054022389,82.80403368569594,0
2024-01-05 07:00:00,Hebbal,128.53453692947835,26.707587285774842,46.84666745858725,57.82154460054444,86.31329909695455,0
2024-01-05 07:30:00,Indiranagar,92.33937056193993,24.87419530967951,52.766807467757594,56.465714914590464,79.31338204909378,0
2024-01-05 08:00:00,HSR_Layout,94.7113475787234,20.753442134849987,47.828661299502336,11.318962404064504,87.72615779839842,0
2024-01-05 08:30:00,Indiranagar,91.67677448098482,29.91390536485755,48.322991082324734,41.59113108462485,87.4841760160225,0
2024-01-05 09:00:00,Indiranagar,165.72680929977315,33.75571405487069,55.20960670933403,13.256102243946211,69.06395054646848,0
2024-01-05 09:30:00,Hebbal,147.78512983436912,24.381415016288436,70.09277553253101,43.05235473083747,75.04957560425281,0
2024-01-05 10:00:00,Marathahalli,174.8625775115379,22.106945011404168,36.940226201547254,53.10689957533135,73.46746944187777,0
2024-01-05 10:30:00,Hebbal,196.3209542471033,27.432737588985667,82.85620978427801,17.311015015505372,69.1624907262186,0
2024-01-05 11:00:00,BTM_Layout,121.12464444079797,31.535161123375794,37.31399397446238,51.69298632863732,36.06453467069687,0
2024-01-05 11:30:00,Koramangala,60.00408221081733,18.064050807359063,79.06265909722799,36.971970759118435,54.574867514709986,0
2024-01-05 12:00:00,Yelahanka,57.21384656180531,28.733416418722296,79.71890493809994,94.9631846931067,95.5536383959346,1
2024-01-05 12:30:00,Marathahalli,94.34975589074287,28.140772011876727,61.22445937957616,42.01533636281806,51.514251057269774,0
2024-01-05 13:00:00,Whitefield,189.88168840286764,23.40858715867072,41.84984143094837,30.167292150078925,38.77106438093536,0
2024-01-05 13:30:00,Yelahanka,128.48195824563123,25.674191061284496,63.25729852784719,29.919493805422515,85.60173231582326,0
2024-01-05 14:00:00,Koramangala,90.76797741201938,22.198374810750956,66.43160799514249,63.84919120045504,59.823145361077394,0
2024-01-05 14:30:00,BTM_Layout,109.87501917665293,31.42805754518133,77.88794789035556,37.17229507510794,45.4150446221462,0
2024-01-05 15:00:00,BTM_Layout,139.78926611070062,28.78709386722383,62.544768788478486,34.34523383058526,67.16285770851735,0
2024-01-05 15:30:00,Whitefield,147.94244872067634,27.05609757466275,55.53546979516691,12.392417337874935,45.804801335494105,0
2024-01-05 16:00:00,Marathahalli,73.08792646743575,24.67294537310306,76.9145596927057,31.8594763069241,79.24421769847345,0
